dist,town,village,area,orientations,room,bedroom,living_room,washing_room,rent,lease_mode,label,elevator,parking,water,electricity,gas
香洲区,横琴,横琴金融传媒中心,40,西,10厅1卫,1,0,1,1700 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,横琴,富力中心,83.7,东南,10厅0卫,1,0,0,1680 ,整租,/非居住房屋/,有,租用车位,商水,商电,无
香洲区,拱北,正邦岭秀城公寓楼,50,西,11厅1卫,1,1,1,1680 ,整租,/精装/随时看房/,有,租用车位,民水,民电,有
香洲区,兰埔,格力香樟,47,南,10厅1卫,1,0,1,1680 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,洪湾,百家达,47,南,10厅1卫,1,0,1,1650 ,整租,/精装/随时看房/非居住房屋/,有,免费车位,商水,商电,无
香洲区,洪湾,奥园观山海,40,南,11厅1卫,1,1,1,1650 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,横琴,紫檀文化中心,40,南,11厅1卫,1,1,1,1650 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,横琴,保利国际广场,198,东,11厅0卫,1,1,0,1650 ,整租,/精装/,有,租用车位,商水,商电,无
香洲区,南湾,华发新城六期,70,南,11厅2卫,1,1,2,1650 ,整租,/精装/双卫生间/,有,免费车位,民水,民电,有
香洲区,洪湾,奥园观山海,39,东南南,11厅1卫,1,1,1,1650 ,整租,/精装/非居住房屋/,有,租用车位,商水,商电,无
香洲区,洪湾,百家达,47,南,10厅1卫,1,0,1,1650 ,整租,/精装/随时看房/非居住房屋/,有,免费车位,商水,商电,无
香洲区,夏湾,现代广场,30,东南,10厅1卫,1,0,1,1650 ,整租,/精装/,有,免费车位,商水,商电,无
香洲区,夏湾,现代广场,30,南,10厅1卫,1,0,1,1650 ,整租,/精装/,有,免费车位,商水,商电,无
香洲区,夏湾,现代广场,30,东南,10厅1卫,1,0,1,1650 ,整租,/精装/,有,免费车位,商水,商电,无
香洲区,横琴,横琴总部大厦,122,南,11厅1卫,1,1,1,1650 ,整租,/,有,租用车位,民水,民电,无
香洲区,洪湾,奥园观山海,40,西南,11厅1卫,1,1,1,1650 ,整租,/精装/非居住房屋/,有,租用车位,商水,商电,无
香洲区,夏湾,宝珠新村,30,北,11厅1卫,1,1,1,1650 ,整租,/精装/,有,租用车位,商水,商电,无
香洲区,南湾,华发世纪城三期,52,南,11厅1卫,1,1,1,1650 ,整租,/精装/随时看房/,有,免费车位,商水,商电,有
香洲区,横琴,保利国际广场,129,南,10厅0卫,1,0,0,1650 ,整租,/,有,免费车位,商水,商电,无
香洲区,吉大,富都大厦,50,西南,11厅1卫,1,1,1,1650 ,整租,/精装/随时看房/,有,免费车位,商水,商电,无
香洲区,夏湾,现代广场,32,南,10厅1卫,1,0,1,1600 ,整租,/精装/,有,租用车位,商水,商电,无
香洲区,横琴,保利国际广场,44.5,东东南,10厅1卫,1,0,1,1600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,洪湾,奥园观山海,46,东,11厅1卫,1,1,1,1600 ,整租,/精装/非居住房屋/,有,租用车位,商水,商电,无
香洲区,横琴,信德口岸商务中心,71,北,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,商水,商电,有
香洲区,新香洲,优特广场桂语香山,60,北,10厅1卫,1,0,1,1600 ,整租,/精装/随时看房/非居住房屋/,有,租用车位,商水,商电,无
香洲区,拱北,利腾金力湾商业中心,49,南,11厅1卫,1,1,1,1600 ,整租,/精装/非居住房屋/,有,租用车位,商水,商电,无
香洲区,唐家湾,万科红树东岸,48,东南,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,商水,商电,有
香洲区,上冲,奥园商业广场,41,南,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,民水,商电,有
香洲区,吉大,星晴公寓,51,南西北,11厅1卫,1,1,1,1600 ,整租,/新上/精装/,有,免费车位,民水,民电,无
香洲区,上冲,奥园商业广场,56,南北,11厅1卫,1,1,1,1600 ,整租,/新上/精装/非居住房屋/,有,免费车位,商水,商电,有
香洲区,横琴,荔枝湾花园（南区）,40,东南,11厅1卫,1,1,1,1600 ,整租,/新上/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,翠微,幸福里,33,南,10厅1卫,1,0,1,1600 ,整租,/新上/精装/,有,免费车位,民水,民电,有
香洲区,南湾,华发世纪城三期,55,东南,11厅2卫,1,1,2,1600 ,整租,/新上/精装/双卫生间/随时看房/,有,免费车位,民水,民电,有
香洲区,吉大,C派公寓,35,南,11厅1卫,1,1,1,1600 ,整租,/新上/精装/,有,免费车位,民水,民电,有
香洲区,拱北,国维中央广场,42,东,10厅1卫,1,0,1,1600 ,整租,/新上/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,唐家湾,万科红树东岸,48,南,10厅1卫,1,0,1,1600 ,整租,/新上/精装/,有,免费车位,商水,商电,有
香洲区,拱北,龙城花园,34,南,11厅1卫,1,1,1,1600 ,整租,/新上/精装/随时看房/,有,免费车位,民水,民电,无
香洲区,横琴,荔枝湾花园（南区）,27,北,10厅1卫,1,0,1,1600 ,整租,/新上/精装/,有,免费车位,民水,民电,有
香洲区,洪湾,奥园观山海,40,西南,11厅1卫,1,1,1,1600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,南湾,华发世纪城三期,55,东,11厅2卫,1,1,2,1600 ,整租,/精装/双卫生间/随时看房/,有,免费车位,民水,民电,有
香洲区,吉大,诚丰银座,45,南,11厅1卫,1,1,1,1600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,夏湾,宝珠新村,58,西北,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,商水,商电,无
香洲区,吉大,诚丰银座,45,东南,11厅1卫,1,1,1,1600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,前山,前山新城,25,南,10厅1卫,1,0,1,1600 ,整租,/精装/随时看房/动迁安置房/,有,免费车位,民水,民电,有
香洲区,吉大,九洲新村,30,东,11厅1卫,1,1,1,1600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,无
香洲区,拱北,正邦岭秀城公寓楼,34.11,南,10厅1卫,1,0,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,拱北,利腾金力湾商业中心,45,东,11厅1卫,1,1,1,1600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,拱北,正邦岭秀城,50,南,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,拱北,和华国际公寓,28,北,10厅1卫,1,0,1,1600 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,上冲,奥园商业广场,43.25,南,11厅1卫,1,1,1,1600 ,整租,/精装/随时看房/,有,租用车位,民水,商电,有
香洲区,横琴,新兴际华财富广场,40,南,11厅1卫,1,1,1,1600 ,整租,/精装/随时看房/,有,免费车位,商水,商电,无
香洲区,新香洲,优特广场桂语香山,60,西,10厅1卫,1,0,1,1600 ,整租,/精装/随时看房/,有,免费车位,商水,商电,无
香洲区,横琴,中冶盛世国际广场,58,东南,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,民水,民电,无
香洲区,柠溪,兴利华庭,37,西南,10厅1卫,1,0,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,老香洲,中珠水晶堡,43.24,北,11厅1卫,1,1,1,1600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,无
香洲区,横琴,三一南方总部大厦,45,南,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,民水,民电,无
香洲区,老香洲,华富街,40,东南,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,商水,商电,无
香洲区,老香洲,华富街,40,东南,11厅1卫,1,1,1,1600 ,整租,/月租/精装/,有,免费车位,商水,商电,无
香洲区,上冲,奥园商业广场,40,南,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,民水,商电,有
香洲区,横琴,保利国际广场,45,东南,10厅1卫,1,0,1,1600 ,整租,/精装/随时看房/非居住房屋/,有,免费车位,商水,商电,无
香洲区,前山,心海州,55,南,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,南湾,华发世纪城三期,52.33,东南南,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,翠微,诚丰嘉座,49.21,西,11厅1卫,1,1,1,1600 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,南湾,中信红树湾二期,74.35,西南,11厅1卫,1,1,1,1600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,横琴,湾区一号,41,南,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,拱北,宏盛大厦,28,东南,11厅1卫,1,1,1,1600 ,整租,/随时看房/,有,免费车位,商水,商电,无
香洲区,洪湾,利是达星际广场,62,南,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,商水,民电,有
香洲区,横琴,保利国际广场,123,南,10厅0卫,1,0,0,1600 ,整租,/,有,免费车位,商水,商电,无
香洲区,夏湾,中安广场,63,南,12厅1卫,1,2,1,1600 ,整租,/精装/随时看房/非居住房屋/,有,免费车位,商水,商电,无
香洲区,拱北,美景花园,25,南北,10厅3卫,1,0,3,1600 ,整租,/精装/随时看房/,有,免费车位,商水,商电,无
香洲区,上冲,奥园商业广场,50,西南,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,民水,商电,有
香洲区,夏湾,现代广场,30,东,10厅1卫,1,0,1,1600 ,整租,/精装/,有,免费车位,商水,商电,无
香洲区,拱北,富绅花园,35,东南,10厅1卫,1,0,1,1600 ,整租,/精装/,有,免费车位,民水,民电,无
香洲区,南湾,华发新城六期,41,南,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,南屏,海印又一城,40,东南,11厅1卫,1,1,1,1600 ,整租,/精装/随时看房/,有,免费车位,商水,商电,有
香洲区,南湾,天朗海峰,79,南,11厅1卫,1,1,1,1600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,吉大,君怡花园,25,南,10厅1卫,1,0,1,1600 ,整租,/精装/随时看房/,有,租用车位,民水,民电,有
香洲区,吉大,九洲假日,39,南,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,吉大,星晴公寓,39,东南,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,民水,民电,无
香洲区,南湾,中信红树湾二期,43,西南,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,吉大,海怡大厦,41.42,西北,11厅1卫,1,1,1,1600 ,整租,/随时看房/,有,免费车位,民水,民电,有
香洲区,横琴,荔枝湾花园（南区）,27,西,11厅1卫,1,1,1,1600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,南湾,华发世纪城三期,55,北,12厅2卫,1,2,2,1600 ,整租,/精装/双卫生间/,有,免费车位,民水,民电,有
香洲区,上冲,奥园商业广场,39,南,11厅1卫,1,1,1,1600 ,整租,/精装/随时看房/,有,免费车位,民水,商电,有
香洲区,拱北,龙城花园,42,南,12厅1卫,1,2,1,1600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,无
香洲区,新香洲,逸轩花园,35,南,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,南湾,翠怡居,40,西南,11厅1卫,1,1,1,1600 ,整租,/月租/精装/,有,免费车位,民水,民电,无
香洲区,南湾,天朗海峰,63,西北,11厅1卫,1,1,1,1600 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,横琴,荔枝湾花园（南区）,27,西,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,上冲,华发城建未来荟,47,西北,11厅1卫,1,1,1,1600 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,夏湾,卓凡中心,67,南,12厅1卫,1,2,1,1600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,有
香洲区,吉大,诚丰银座,45,南,11厅1卫,1,1,1,1600 ,整租,/新上/精装/,有,免费车位,民水,民电,有
香洲区,吉大,诚丰银座,38,南,10厅1卫,1,0,1,1600 ,整租,/新上/精装/,有,租用车位,民水,民电,有
香洲区,南屏,海印又一城,42,南,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,商水,商电,有
香洲区,南湾,天朗海峰,79,南,11厅1卫,1,1,1,1600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,拱北,利腾金力湾商业中心,49,西南,11厅1卫,1,1,1,1600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,洪湾,龙光玖龙汇,37,南,11厅1卫,1,1,1,1600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,吉大,华业临海,58.38,东北,11厅1卫,1,1,1,1600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,南湾,中信红树湾二期,45,南,10厅1卫,1,0,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,夏湾,宝珠新村,28,南,10厅1卫,1,0,1,1600 ,整租,/精装/,有,免费车位,商水,商电,无
香洲区,拱北,利腾金力湾商业中心,52,南,10厅1卫,1,0,1,1600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,横琴,横琴金融传媒中心,49,东,11厅1卫,1,1,1,1600 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,老香洲,中珠水晶堡,45,南,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,民水,民电,无
香洲区,唐家湾,保利海上五月花2期,38,西北,11厅1卫,1,1,1,1600 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,吉大,诚丰银座,45,东,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,拱北,米兰丽都,35.64,南,10厅1卫,1,0,1,1600 ,整租,/,有,免费车位,民水,民电,有
香洲区,横琴,横琴万象世界,45,南,10厅1卫,1,0,1,1600 ,整租,/精装/非居住房屋/,有,租用车位,商水,商电,无
香洲区,横琴,信德口岸商务中心,71,东,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,商水,商电,有
香洲区,横琴,三一南方总部大厦,43,西南,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,民水,民电,无
香洲区,新香洲,金域华府,37,南,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,吉大,嘉年华国际公寓,51.26,南,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,横琴,横琴新家园,52,东南,12厅1卫,1,2,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,吉大,万科石花66号,33.78,西北,11厅1卫,1,1,1,1600 ,整租,/精装/非居住房屋/,有,租用车位,商水,商电,无
香洲区,吉大,诚丰星座,81,东南西,11厅1卫,1,1,1,1600 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,新香洲,优特广场桂语香山,49.15,南,11厅1卫,1,1,1,1600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,拱北,正邦岭秀城公寓楼,49.6,西,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,南湾,华发新城四期,41,南,12厅2卫,1,2,2,1600 ,整租,/精装/双卫生间/随时看房/,有,免费车位,民水,民电,有
香洲区,柠溪,诚丰名园,36,东南,10厅1卫,1,0,1,1600 ,整租,/新上/,有,免费车位,民水,民电,有
香洲区,唐家湾,凤凰兰亭,34,南,10厅1卫,1,0,1,1600 ,整租,/新上/精装/,有,免费车位,民水,民电,有
香洲区,前山,前山新城,18,南,10厅1卫,1,0,1,1600 ,整租,/精装/随时看房/动迁安置房/,有,免费车位,民水,民电,有
香洲区,夏湾,森宇苑,46.2,北,11厅1卫,1,1,1,1600 ,整租,/随时看房/,有,租用车位,民水,民电,无
香洲区,老香洲,中珠水晶堡,30,东南,10厅1卫,1,0,1,1600 ,整租,/新上/精装/,有,免费车位,民水,民电,无
香洲区,吉大,盛东江山赋,36,南,11厅1卫,1,1,1,1600 ,整租,/新上/精装/,有,免费车位,商水,商电,有
香洲区,吉大,万科石花66号,33.78,东北,11厅1卫,1,1,1,1600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,兰埔,格力香樟,47,南,11厅1卫,1,1,1,1600 ,整租,/新上/精装/,有,免费车位,民水,民电,有
香洲区,拱北,国维中央广场,41,东,11厅1卫,1,1,1,1600 ,整租,/新上/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,吉大,白莲新村,28,南,10厅1卫,1,0,1,1600 ,整租,/新上/随时看房/,有,免费车位,民水,民电,有
香洲区,老香洲,国子间,39,西西北,10厅1卫,1,0,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,夏湾,南湾花园二期,30,南,11厅1卫,1,1,1,1600 ,整租,/新上/精装/随时看房/,有,租用车位,民水,民电,有
香洲区,前山,前山新城,15,南,10厅1卫,1,0,1,1600 ,整租,/新上/精装/随时看房/动迁安置房/,有,免费车位,民水,民电,有
香洲区,唐家湾,保利海上五月花2期,49.55,东南,11厅1卫,1,1,1,1600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,南屏,海印又一城,40,南,11厅1卫,1,1,1,1600 ,整租,/新上/精装/,有,免费车位,商水,商电,有
香洲区,南屏,海印又一城,40,南,11厅1卫,1,1,1,1600 ,整租,/新上/精装/,有,免费车位,商水,商电,有
香洲区,吉大,锦园,46,南,11厅1卫,1,1,1,1600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,吉大,嘉年华国际公寓,46,西,10厅1卫,1,0,1,1600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,吉大,万科石花66号,37,南,11厅1卫,1,1,1,1600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,拱北,国维中央广场,39,南,11厅1卫,1,1,1,1600 ,整租,/新上/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,前山,前山新城,45,东南,11厅1卫,1,1,1,1600 ,整租,/精装/随时看房/动迁安置房/,有,免费车位,民水,民电,有
香洲区,横琴,横琴金融传媒中心,49,东南,11厅1卫,1,1,1,1600 ,整租,/新上/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,横琴,横琴金融传媒中心,82.5,南,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,唐家湾,保利海上五月花,39,东北,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,南湾,华发世纪城三期,52,东,12厅2卫,1,2,2,1600 ,整租,/精装/双卫生间/,有,免费车位,民水,民电,有
香洲区,兰埔,中联国际,41,南,11厅1卫,1,1,1,1600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,兰埔,万科金域缇香,38,西南,11厅1卫,1,1,1,1600 ,整租,/新上/精装/,有,免费车位,民水,民电,有
香洲区,吉大,夏宫国际花园,38,南,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,民水,民电,无
香洲区,前山,前山新城,15,南,11厅1卫,1,1,1,1600 ,整租,/新上/精装/随时看房/动迁安置房/,有,免费车位,民水,民电,有
香洲区,前山,前山新城,35,东南,11厅1卫,1,1,1,1600 ,整租,/精装/随时看房/动迁安置房/,有,租用车位,民水,民电,有
香洲区,前山,前山新城,20,东南,10厅1卫,1,0,1,1600 ,整租,/精装/随时看房/动迁安置房/,有,免费车位,民水,民电,有
香洲区,吉大,诚丰银座,45,南,11厅1卫,1,1,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,拱北,岭秀城壹号,47,东南,10厅1卫,1,0,1,1600 ,整租,/新上/精装/,有,免费车位,商水,商电,有
香洲区,上冲,华发城建未来荟,47.23,东北,11厅1卫,1,1,1,1600 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,横琴,湾区一号,35,西南,11厅1卫,1,1,1,1600 ,整租,/新上/精装/,有,租用车位,民水,民电,有
香洲区,上冲,万科城回迁房北区,55,南,12厅1卫,1,2,1,1600 ,整租,/新上/精装/,有,免费车位,民水,民电,有
香洲区,吉大,万科石花66号,37,东,11厅1卫,1,1,1,1600 ,整租,/新上/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,老香洲,安广世纪大厦,93.1,南,10厅0卫,1,0,0,1600 ,整租,/新上/精装/,有,租用车位,商水,商电,无
香洲区,吉大,华业临海,49,南,11厅1卫,1,1,1,1600 ,整租,/新上/精装/,有,免费车位,民水,民电,有
香洲区,拱北,华苑花园,40,南,22厅1卫,2,2,1,1600 ,整租,/新上/精装/,有,免费车位,商水,商电,无
香洲区,新香洲,新加坡花园一期,86,北,22厅1卫,2,2,1,1600 ,整租,/随时看房/,有,免费车位,民水,民电,有
香洲区,横琴,华发悦府,71,南,22厅1卫,2,2,1,1600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,前山,财富世家三期,70,东南,22厅1卫,2,2,1,1600 ,整租,/新上/精装/,有,免费车位,民水,民电,有
香洲区,横琴,龙光·玖龙玺,69.58,南,22厅2卫,2,2,2,1600 ,整租,/新上/精装/双卫生间/,有,免费车位,商水,商电,有
香洲区,横琴,华融琴海湾,85,南,22厅1卫,2,2,1,1600 ,整租,/新上/精装/,有,租用车位,民水,民电,有
香洲区,新香洲,新加坡花园一期,86,北,22厅1卫,2,2,1,1600 ,整租,/新上/精装/,有,免费车位,民水,民电,有
香洲区,夏湾,海荣新园,68.7,南,22厅1卫,2,2,1,1600 ,整租,/新上/精装/随时看房/,有,租用车位,民水,民电,无
香洲区,上冲,奥园商业广场,45,东南南,22厅1卫,2,2,1,1600 ,整租,/新上/精装/,有,免费车位,民水,商电,有
香洲区,上冲,棕榈假日,62,南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,南湾,华发新城六期,70,西南,22厅1卫,2,2,1,1600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,前山,环宇城,83,西南,22厅1卫,2,2,1,1600 ,整租,/精装/随时看房/,有,租用车位,民水,民电,有
香洲区,拱北,星华花园,77,北,22厅1卫,2,2,1,1600 ,整租,/精装/随时看房/,有,租用车位,民水,民电,无
香洲区,横琴,荔枝湾花园（南区）,68,东南,22厅1卫,2,2,1,1600 ,整租,/新上/精装/,有,租用车位,民水,民电,有
香洲区,上冲,棕榈假日,80.97,南,21厅1卫,2,1,1,1600 ,整租,/新上/精装/,有,免费车位,民水,民电,有
香洲区,兰埔,星华雅苑,75,南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,唐家湾,保利海上五月花,79,东南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,租用车位,民水,商电,有
香洲区,夏湾,中安广场,63,东南,21厅1卫,2,1,1,1600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,前山,芭堤雅境,86,南,21厅1卫,2,1,1,1600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,老香洲,华南名宇,85,南,22厅1卫,2,2,1,1600 ,整租,/精装/随时看房/,有,租用车位,民水,民电,有
香洲区,洪湾,富力优派广场,72,东南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,商水,商电,无
香洲区,老香洲,香龙大厦,57.22,北,21厅1卫,2,1,1,1600 ,整租,/精装/随时看房/,有,租用车位,民水,民电,有
香洲区,吉大,锦园,84,北,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,横琴,华发首府花园一期,85,东南南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,湾仔,天一居,123,东南,22厅2卫,2,2,2,1600 ,整租,/精装/双卫生间/,有,租用车位,民水,民电,有
香洲区,柠溪,新竹花园,56,南,22厅1卫,2,2,1,1600 ,整租,/,有,租用车位,民水,民电,无
香洲区,前山,前山新城,61,东南,21厅1卫,2,1,1,1600 ,整租,/精装/随时看房/动迁安置房/,有,租用车位,民水,民电,有
香洲区,横琴,华发广场悦琴湾,79,东南,22厅1卫,2,2,1,1600 ,整租,/,有,免费车位,商水,商电,有
香洲区,新香洲,富华广场北区,75.5,南,22厅1卫,2,2,1,1600 ,整租,/,有,免费车位,民水,民电,有
香洲区,拱北,富华里,81,南,21厅1卫,2,1,1,1600 ,整租,/,有,免费车位,民水,民电,有
香洲区,新香洲,新加坡花园二期,74.03,北,22厅1卫,2,2,1,1600 ,整租,/随时看房/,有,免费车位,民水,民电,有
香洲区,吉大,国际会议中心,103,东南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,民水,民电,无
香洲区,横琴,荔枝湾花园（北区）,72.77,南,21厅1卫,2,1,1,1600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,唐家湾,格力海岸,100,南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,吉大,海滨花园,80,东南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,民水,民电,无
香洲区,新香洲,春华雅轩,79,南,22厅1卫,2,2,1,1600 ,整租,/精装/随时看房/,有,免费车位,商水,商电,有
香洲区,横琴,信德口岸商务中心,88,西北,22厅1卫,2,2,1,1600 ,整租,/精装/,有,租用车位,商水,商电,有
香洲区,拱北,桂花村一期,82.01,南,22厅1卫,2,2,1,1600 ,整租,/,有,免费车位,民水,民电,无
香洲区,横琴,信德口岸商务中心,88,东,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,商水,商电,有
香洲区,横琴,中交汇通横琴广场,88,南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,吉大,莱茵半岛,94,南,22厅2卫,2,2,2,1600 ,整租,/精装/双卫生间/,有,免费车位,民水,民电,有
香洲区,拱北,富华里,86.93,北,22厅1卫,2,2,1,1600 ,整租,/精装/随时看房/,有,租用车位,民水,民电,有
香洲区,南湾,华发世纪城二期,94,东北,22厅1卫,2,2,1,1600 ,整租,/,有,免费车位,民水,民电,有
香洲区,上冲,上宝花园,79,东南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,民水,民电,无
香洲区,唐家湾,泰盈玖悦湾,77,南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,横琴,中交汇通横琴广场,89,南,21厅1卫,2,1,1,1600 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,上冲,华发城建未来荟,65,东南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,新香洲,康泰新苑,78.18,南,22厅1卫,2,2,1,1600 ,整租,/精装/随时看房/,有,租用车位,民水,民电,有
香洲区,横琴,铁建大厦,70,东南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,横琴,铁建大厦,70,东南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,吉大,格力广场四期,66,西,21厅1卫,2,1,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,横琴,荔枝湾花园（北区）,72,南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,上冲,奥园商业广场,137,南,20厅1卫,2,0,1,1600 ,整租,/精装/,有,免费车位,商水,商电,有
香洲区,拱北,利腾金力湾商业中心,49.19,南,21厅1卫,2,1,1,1600 ,整租,/精装/随时看房/非居住房屋/,有,免费车位,商水,商电,无
